COD_TABELAPRECO;COD_PRODUTO;VALOR;QTD_MINIMA;VALOR1;QTD_MINIMA1;VALOR2;QTD_MINIMA2;VALOR3;QTD_MINIMA3;DESCONTO_MAXIMO;ACRESCIMO_MAXIMO
1;1311235;13,99;1;0;0;0;0;0;0;0;0
1;1311236;5,99;1;0;0;0;0;0;0;0;0
1;1311165;1;1;0;0;0;0;0;0;0;0
1;1311237;16,99;1;0;0;0;0;0;0;0;0
1;1311238;17,99;1;0;0;0;0;0;0;0;0
1;1311239;15,99;1;0;0;0;0;0;0;0;0
1;1311240;13,99;1;0;0;0;0;0;0;0;0
1;1311241;15,99;1;0;0;0;0;0;0;0;0
1;1311242;13,99;1;0;0;0;0;0;0;0;0
1;1311243;13,99;1;0;0;0;0;0;0;0;0
1;1311244;9,99;1;0;0;0;0;0;0;0;0
1;1311245;9,99;1;0;0;0;0;0;0;0;0
1;1311246;5,95;1;0;0;0;0;0;0;0;0
1;1311247;5,9;1;0;0;0;0;0;0;0;0
1;1311248;10,99;1;0;0;0;0;0;0;0;0
1;1311250;16,99;1;0;0;0;0;0;0;0;0
1;1311504;16,99;1;0;0;0;0;0;0;0;0
1;1311251;16,99;1;0;0;0;0;0;0;0;0
1;1311252;11,99;1;0;0;0;0;0;0;0;0
1;1311253;11,99;1;0;0;0;0;0;0;0;0
1;1311254;12,99;1;0;0;0;0;0;0;0;0
1;1311255;16,9;1;0;0;0;0;0;0;0;0
1;1311256;15,99;1;0;0;0;0;0;0;0;0
1;1311257;15,99;1;0;0;0;0;0;0;0;0
1;1311258;14,99;1;0;0;0;0;0;0;0;0
1;1311259;16,9;1;0;0;0;0;0;0;0;0
1;1311249;19,99;1;0;0;0;0;0;0;0;0
1;1311505;16,99;1;0;0;0;0;0;0;0;0
1;1311506;16,99;1;0;0;0;0;0;0;0;0
1;1311284;6,99;1;0;0;0;0;0;0;0;0
1;1311456;27,9;1;0;0;0;0;0;0;0;0
1;1311285;3,99;1;0;0;0;0;0;0;0;0
1;1311286;3,99;1;0;0;0;0;0;0;0;0
1;1311287;6,99;1;0;0;0;0;0;0;0;0
1;1311288;6,99;1;0;0;0;0;0;0;0;0
1;1311265;11,99;1;0;0;0;0;0;0;0;0
1;1311289;6,99;1;0;0;0;0;0;0;0;0
1;1311290;6,99;1;0;0;0;0;0;0;0;0
1;1311291;6,99;1;0;0;0;0;0;0;0;0
1;1311292;3,99;1;0;0;0;0;0;0;0;0
1;1311293;3,99;1;0;0;0;0;0;0;0;0
1;1311294;3,99;1;0;0;0;0;0;0;0;0
1;1311295;6,99;1;0;0;0;0;0;0;0;0
1;1311296;6,99;1;0;0;0;0;0;0;0;0
1;1311297;6,99;1;0;0;0;0;0;0;0;0
1;1311532;5,99;1;0;0;0;0;0;0;0;0
1;1311507;17,99;1;0;0;0;0;0;0;0;0
1;1311508;17,99;1;0;0;0;0;0;0;0;0
1;1311298;6,99;1;0;0;0;0;0;0;0;0
1;1312730;27,99;1;0;0;0;0;0;0;0;0
1;1311299;6,99;1;0;0;0;0;0;0;0;0
1;1311300;3,99;1;0;0;0;0;0;0;0;0
1;1311301;6,99;1;0;0;0;0;0;0;0;0
1;1311302;6,99;1;0;0;0;0;0;0;0;0
1;1311193;11,99;1;0;0;0;0;0;0;0;0
1;1311266;18,99;1;0;0;0;0;0;0;0;0
1;1311267;21,9;1;0;0;0;0;0;0;0;0
1;1311268;23,9;1;0;0;0;0;0;0;0;0
1;1311269;24,9;1;0;0;0;0;0;0;0;0
1;1315405;20,99;1;0;0;0;0;0;0;0;0
1;1311270;25,9;1;0;0;0;0;0;0;0;0
1;1311303;3,99;1;0;0;0;0;0;0;0;0
1;1311457;11,99;1;0;0;0;0;0;0;0;0
1;1311509;18,99;1;0;0;0;0;0;0;0;0
1;1311458;13,7;1;0;0;0;0;0;0;0;0
1;1311314;18,99;1;0;0;0;0;0;0;0;0
1;1311459;20,99;1;0;0;0;0;0;0;0;0
1;1311304;3,99;1;0;0;0;0;0;0;0;0
1;1311313;18,9;1;0;0;0;0;0;0;0;0
1;1311315;17,99;1;0;0;0;0;0;0;0;0
1;1311312;18,9;1;0;0;0;0;0;0;0;0
1;1311460;25,99;1;0;0;0;0;0;0;0;0
1;1312731;18,7;1;0;0;0;0;0;0;0;0
1;1311311;17,9;1;0;0;0;0;0;0;0;0
1;1311305;3,99;1;0;0;0;0;0;0;0;0
1;1311316;16,88;1;0;0;0;0;0;0;0;0
1;1311317;15,78;1;0;0;0;0;0;0;0;0
1;1311318;15,99;1;0;0;0;0;0;0;0;0
1;1311461;24,4;1;0;0;0;0;0;0;0;0
1;1311462;26,9;1;0;0;0;0;0;0;0;0
1;1311463;27,6;1;0;0;0;0;0;0;0;0
1;1311464;31,4;1;0;0;0;0;0;0;0;0
1;1311319;13,99;1;0;0;0;0;0;0;0;0
1;1311421;15,99;1;0;0;0;0;0;0;0;0
1;1311510;18,99;1;0;0;0;0;0;0;0;0
1;1311423;16,99;1;0;0;0;0;0;0;0;0
1;1311424;16,99;1;0;0;0;0;0;0;0;0
1;1311320;14,99;1;0;0;0;0;0;0;0;0
1;1311425;16,99;1;0;0;0;0;0;0;0;0
1;1311321;18,24;1;0;0;0;0;0;0;0;0
1;1311649;13,5;1;0;0;0;0;0;0;0;0
1;1311322;15,49;1;0;0;0;0;0;0;0;0
1;1311323;17,2;1;0;0;0;0;0;0;0;0
1;1311324;17,33;1;0;0;0;0;0;0;0;0
1;1311325;15,2;1;0;0;0;0;0;0;0;0
1;1312732;16,99;1;0;0;0;0;0;0;0;0
1;1311326;13,94;1;0;0;0;0;0;0;0;0
1;1311327;18,3;1;0;0;0;0;0;0;0;0
1;1311328;19,99;1;0;0;0;0;0;0;0;0
1;1311329;19,9;1;0;0;0;0;0;0;0;0
1;1311330;19,9;1;0;0;0;0;0;0;0;0
1;1311331;18,87;1;0;0;0;0;0;0;0;0
1;1311332;19,51;1;0;0;0;0;0;0;0;0
1;1311333;17,95;1;0;0;0;0;0;0;0;0
1;1311334;19,9;1;0;0;0;0;0;0;0;0
1;1311335;19,9;1;0;0;0;0;0;0;0;0
1;1311401;19,9;1;0;0;0;0;0;0;0;0
1;1311336;19,95;1;0;0;0;0;0;0;0;0
1;1311337;19,6;1;0;0;0;0;0;0;0;0
1;1311339;17,4;1;0;0;0;0;0;0;0;0
1;1311402;25,9;1;0;0;0;0;0;0;0;0
1;1311340;17,6;1;0;0;0;0;0;0;0;0
1;1311341;18,9;1;0;0;0;0;0;0;0;0
1;1311342;14,4;1;0;0;0;0;0;0;0;0
1;1311343;7,72;1;0;0;0;0;0;0;0;0
1;1311344;8,14;1;0;0;0;0;0;0;0;0
1;1311345;8,54;1;0;0;0;0;0;0;0;0
1;1311346;8,49;1;0;0;0;0;0;0;0;0
1;1311403;17,9;1;0;0;0;0;0;0;0;0
1;1311347;19,98;1;0;0;0;0;0;0;0;0
1;1311348;20,99;1;0;0;0;0;0;0;0;0
1;1311349;19,99;1;0;0;0;0;0;0;0;0
1;1311350;18,15;1;0;0;0;0;0;0;0;0
1;1311351;18,45;1;0;0;0;0;0;0;0;0
1;1311352;19,54;1;0;0;0;0;0;0;0;0
1;1311353;21,54;1;0;0;0;0;0;0;0;0
1;1311354;18,32;1;0;0;0;0;0;0;0;0
1;1311355;19,14;1;0;0;0;0;0;0;0;0
1;1311356;15,99;1;0;0;0;0;0;0;0;0
1;1311357;19,7;1;0;0;0;0;0;0;0;0
1;1311358;18,95;1;0;0;0;0;0;0;0;0
1;1311359;9,7;1;0;0;0;0;0;0;0;0
1;1311360;6,9;1;0;0;0;0;0;0;0;0
1;1311361;9,99;1;0;0;0;0;0;0;0;0
1;1311362;7,98;1;0;0;0;0;0;0;0;0
1;1311363;27,99;1;0;0;0;0;0;0;0;0
1;1311364;24,26;1;0;0;0;0;0;0;0;0
1;1311365;25,48;1;0;0;0;0;0;0;0;0
1;1311366;27,25;1;0;0;0;0;0;0;0;0
1;1311367;25,52;1;0;0;0;0;0;0;0;0
1;1312733;12,9;1;0;0;0;0;0;0;0;0
1;1311368;21,15;1;0;0;0;0;0;0;0;0
1;1311369;21,9;1;0;0;0;0;0;0;0;0
1;1311370;22,99;1;0;0;0;0;0;0;0;0
1;1311371;20,21;1;0;0;0;0;0;0;0;0
1;1311372;21,8;1;0;0;0;0;0;0;0;0
1;1311373;23,3;1;0;0;0;0;0;0;0;0
1;1311374;22,5;1;0;0;0;0;0;0;0;0
1;1311271;89,9;1;0;0;0;0;0;0;0;0
1;1311375;21,86;1;0;0;0;0;0;0;0;0
1;1311376;16,8;1;0;0;0;0;0;0;0;0
1;1311377;17,7;1;0;0;0;0;0;0;0;0
1;1311378;9,1;1;0;0;0;0;0;0;0;0
1;1311379;8,99;1;0;0;0;0;0;0;0;0
1;1311380;25,34;1;0;0;0;0;0;0;0;0
1;1311381;28,62;1;0;0;0;0;0;0;0;0
1;1311382;26,24;1;0;0;0;0;0;0;0;0
1;1311383;27,3;1;0;0;0;0;0;0;0;0
1;1311384;25,45;1;0;0;0;0;0;0;0;0
1;1311385;26,65;1;0;0;0;0;0;0;0;0
1;1311386;22,21;1;0;0;0;0;0;0;0;0
1;1311387;20,8;1;0;0;0;0;0;0;0;0
1;1311388;24,94;1;0;0;0;0;0;0;0;0
1;1311389;18,35;1;0;0;0;0;0;0;0;0
1;1311390;14,45;1;0;0;0;0;0;0;0;0
1;1311391;12,38;1;0;0;0;0;0;0;0;0
1;1311392;11,3;1;0;0;0;0;0;0;0;0
1;1311393;14,14;1;0;0;0;0;0;0;0;0
1;1311394;11,41;1;0;0;0;0;0;0;0;0
1;1311395;25,36;1;0;0;0;0;0;0;0;0
1;1311396;23,98;1;0;0;0;0;0;0;0;0
1;1311397;23,8;1;0;0;0;0;0;0;0;0
1;1311398;24,99;1;0;0;0;0;0;0;0;0
1;1311399;22,9;1;0;0;0;0;0;0;0;0
1;1311400;18,9;1;0;0;0;0;0;0;0;0
1;1311404;25,96;1;0;0;0;0;0;0;0;0
1;1311405;21,98;1;0;0;0;0;0;0;0;0
1;1311406;31,9;1;0;0;0;0;0;0;0;0
1;1311407;19,9;1;0;0;0;0;0;0;0;0
1;1311408;22,99;1;0;0;0;0;0;0;0;0
1;1311409;22,99;1;0;0;0;0;0;0;0;0
1;1311411;14,4;1;0;0;0;0;0;0;0;0
1;1311417;16,99;1;0;0;0;0;0;0;0;0
1;1311418;15,99;1;0;0;0;0;0;0;0;0
1;1311432;14,99;1;0;0;0;0;0;0;0;0
1;1311419;15,99;1;0;0;0;0;0;0;0;0
1;1311420;15,99;1;0;0;0;0;0;0;0;0
1;1312734;12,8;1;0;0;0;0;0;0;0;0
1;1311541;359,4;1;0;0;0;0;0;0;0;0
1;1311449;17,99;1;0;0;0;0;0;0;0;0
1;1311650;7,5;1;0;0;0;0;0;0;0;0
1;1311583;3,3;1;0;0;0;0;0;0;0;0
1;1311433;14,99;1;0;0;0;0;0;0;0;0
1;1316770;15,84;1;0;0;0;0;0;0;0;0
1;1311434;14,99;1;0;0;0;0;0;0;0;0
1;1311584;259,8;1;0;0;0;0;0;0;0;0
1;1311430;3,99;1;0;0;0;0;0;0;0;0
1;1311422;15,99;1;0;0;0;0;0;0;0;0
1;1311436;14,99;1;0;0;0;0;0;0;0;0
1;1311651;9;1;0;0;0;0;0;0;0;0
1;1311511;13,99;1;0;0;0;0;0;0;0;0
1;1311431;6,99;1;0;0;0;0;0;0;0;0
1;1311427;12,99;1;0;0;0;0;0;0;0;0
1;1311410;17,4;1;0;0;0;0;0;0;0;0
1;1311428;15,99;1;0;0;0;0;0;0;0;0
1;1311450;17,99;1;0;0;0;0;0;0;0;0
1;1311451;17,99;1;0;0;0;0;0;0;0;0
1;1311524;259,8;1;0;0;0;0;0;0;0;0
1;1311569;950,85;1;0;0;0;0;0;0;0;0
1;1311437;14,99;1;0;0;0;0;0;0;0;0
1;1311582;299,8;1;0;0;0;0;0;0;0;0
1;1311452;17,99;1;0;0;0;0;0;0;0;0
1;1311438;14,99;1;0;0;0;0;0;0;0;0
1;1311652;6;1;0;0;0;0;0;0;0;0
1;1311439;14,99;1;0;0;0;0;0;0;0;0
1;1311440;12,99;1;0;0;0;0;0;0;0;0
1;1316769;17,15;1;0;0;0;0;0;0;0;0
1;1311656;9;1;0;0;0;0;0;0;0;0
1;1311412;15,5;1;0;0;0;0;0;0;0;0
1;1311413;21,99;1;0;0;0;0;0;0;0;0
1;1311414;15,5;1;0;0;0;0;0;0;0;0
1;1311415;14,99;1;0;0;0;0;0;0;0;0
1;1311416;14,4;1;0;0;0;0;0;0;0;0
1;1311589;12,99;1;0;0;0;0;0;0;0;0
1;1311653;5,9;1;0;0;0;0;0;0;0;0
1;1311441;12,99;1;0;0;0;0;0;0;0;0
1;1311654;6,9;1;0;0;0;0;0;0;0;0
1;1311442;12,99;1;0;0;0;0;0;0;0;0
1;1311443;12,99;1;0;0;0;0;0;0;0;0
1;1311444;12,99;1;0;0;0;0;0;0;0;0
1;1311445;12,99;1;0;0;0;0;0;0;0;0
1;1311446;17,99;1;0;0;0;0;0;0;0;0
1;1311657;10,8;1;0;0;0;0;0;0;0;0
1;1311465;31,4;1;0;0;0;0;0;0;0;0
1;1311447;17,99;1;0;0;0;0;0;0;0;0
1;1311448;17,99;1;0;0;0;0;0;0;0;0
1;1311453;17,99;1;0;0;0;0;0;0;0;0
1;1312736;13,6;1;0;0;0;0;0;0;0;0
1;1311466;31;1;0;0;0;0;0;0;0;0
1;1311467;11,7;1;0;0;0;0;0;0;0;0
1;1311468;12,54;1;0;0;0;0;0;0;0;0
1;1311469;23,7;1;0;0;0;0;0;0;0;0
1;1311470;27,9;1;0;0;0;0;0;0;0;0
1;1311471;27,9;1;0;0;0;0;0;0;0;0
1;1311435;14,99;1;0;0;0;0;0;0;0;0
1;1311472;24,75;1;0;0;0;0;0;0;0;0
1;1311473;29,51;1;0;0;0;0;0;0;0;0
1;1311474;27,19;1;0;0;0;0;0;0;0;0
1;1311475;39,9;1;0;0;0;0;0;0;0;0
1;1311476;7,99;1;0;0;0;0;0;0;0;0
1;1311477;10,9;1;0;0;0;0;0;0;0;0
1;1311478;12,33;1;0;0;0;0;0;0;0;0
1;1311479;10,22;1;0;0;0;0;0;0;0;0
1;1311480;17,6;1;0;0;0;0;0;0;0;0
1;1311481;20,76;1;0;0;0;0;0;0;0;0
1;1311482;19,9;1;0;0;0;0;0;0;0;0
1;1311483;17,7;1;0;0;0;0;0;0;0;0
1;1311484;19,9;1;0;0;0;0;0;0;0;0
1;1311485;24,99;1;0;0;0;0;0;0;0;0
1;1311486;24,99;1;0;0;0;0;0;0;0;0
1;1311487;23,99;1;0;0;0;0;0;0;0;0
1;1311488;27,4;1;0;0;0;0;0;0;0;0
1;1312737;12,96;1;0;0;0;0;0;0;0;0
1;1311489;9,59;1;0;0;0;0;0;0;0;0
1;1311490;6,95;1;0;0;0;0;0;0;0;0
1;1311491;15,28;1;0;0;0;0;0;0;0;0
1;1311492;8,94;1;0;0;0;0;0;0;0;0
1;1311493;12,8;1;0;0;0;0;0;0;0;0
1;1311523;418,6;1;0;0;0;0;0;0;0;0
1;1311494;11,99;1;0;0;0;0;0;0;0;0
1;1311495;18,23;1;0;0;0;0;0;0;0;0
1;1311496;16,86;1;0;0;0;0;0;0;0;0
1;1311497;18,97;1;0;0;0;0;0;0;0;0
1;1311498;24,24;1;0;0;0;0;0;0;0;0
1;1311499;18,56;1;0;0;0;0;0;0;0;0
1;1311500;21,9;1;0;0;0;0;0;0;0;0
1;1311501;25,71;1;0;0;0;0;0;0;0;0
1;1311502;18,99;1;0;0;0;0;0;0;0;0
1;1311503;13,99;1;0;0;0;0;0;0;0;0
1;1311525;369,36;1;0;0;0;0;0;0;0;0
1;1311658;11,1;1;0;0;0;0;0;0;0;0
1;1311526;399,6;1;0;0;0;0;0;0;0;0
1;1311659;13,5;1;0;0;0;0;0;0;0;0
1;1311512;19,9;1;0;0;0;0;0;0;0;0
1;1311660;11,1;1;0;0;0;0;0;0;0;0
1;1311661;13,5;1;0;0;0;0;0;0;0;0
1;1311662;8,8;1;0;0;0;0;0;0;0;0
1;1311663;10,3;1;0;0;0;0;0;0;0;0
1;1311528;15,9;1;0;0;0;0;0;0;0;0
1;1311513;1;1;0;0;0;0;0;0;0;0
1;1311527;15,9;1;0;0;0;0;0;0;0;0
1;1311529;15,9;1;0;0;0;0;0;0;0;0
1;1311530;15,9;1;0;0;0;0;0;0;0;0
1;1311533;28,9;1;0;0;0;0;0;0;0;0
1;1311667;10,1;1;0;0;0;0;0;0;0;0
1;1311562;5;1;0;0;0;0;0;0;0;0
1;1311585;149,9;1;0;0;0;0;0;0;0;0
1;1311590;14,99;1;0;0;0;0;0;0;0;0
1;1311591;15,99;1;0;0;0;0;0;0;0;0
1;1311592;14,99;1;0;0;0;0;0;0;0;0
1;1311548;1;1;0;0;0;0;0;0;0;0
1;1311593;12,99;1;0;0;0;0;0;0;0;0
1;1311664;9,7;1;0;0;0;0;0;0;0;0
1;1311516;23,9;1;0;0;0;0;0;0;0;0
1;1311595;17,9;1;0;0;0;0;0;0;0;0
1;1311668;6,2;1;0;0;0;0;0;0;0;0
1;1311669;7,2;1;0;0;0;0;0;0;0;0
1;1311539;6,5;1;0;0;0;0;0;0;0;0
1;1311665;11,5;1;0;0;0;0;0;0;0;0
1;1311666;9;1;0;0;0;0;0;0;0;0
1;1312659;299,68;1;0;0;0;0;0;0;0;0
1;1311670;7,2;1;0;0;0;0;0;0;0;0
1;1311671;8,3;1;0;0;0;0;0;0;0;0
1;1311542;6,6;1;0;0;0;0;0;0;0;0
1;1311543;7,99;1;0;0;0;0;0;0;0;0
1;1311672;5,2;1;0;0;0;0;0;0;0;0
1;1311673;6,4;1;0;0;0;0;0;0;0;0
1;1311674;14,6;1;0;0;0;0;0;0;0;0
1;1311544;9,9;1;0;0;0;0;0;0;0;0
1;1311675;18;1;0;0;0;0;0;0;0;0
1;1311679;8,2;1;0;0;0;0;0;0;0;0
1;1311545;11,9;1;0;0;0;0;0;0;0;0
1;1311677;12,1;1;0;0;0;0;0;0;0;0
1;1311517;22,9;1;0;0;0;0;0;0;0;0
1;1311795;11,49;1;0;0;0;0;0;0;0;0
1;1311518;24,9;1;0;0;0;0;0;0;0;0
1;1311519;26,9;1;0;0;0;0;0;0;0;0
1;1311520;28,9;1;0;0;0;0;0;0;0;0
1;1311521;18,99;1;0;0;0;0;0;0;0;0
1;1311678;14,8;1;0;0;0;0;0;0;0;0
1;1311596;14,99;1;0;0;0;0;0;0;0;0
1;1311680;9,3;1;0;0;0;0;0;0;0;0
1;1312738;29,7;1;0;0;0;0;0;0;0;0
1;1311597;14,99;1;0;0;0;0;0;0;0;0
1;1311598;12,99;1;0;0;0;0;0;0;0;0
1;1311522;28,9;1;0;0;0;0;0;0;0;0
1;1311681;8,3;1;0;0;0;0;0;0;0;0
1;1311682;10,9;1;0;0;0;0;0;0;0;0
1;1311683;12,9;1;0;0;0;0;0;0;0;0
1;1311684;15,8;1;0;0;0;0;0;0;0;0
1;1311685;12,9;1;0;0;0;0;0;0;0;0
1;1311686;15,8;1;0;0;0;0;0;0;0;0
1;1317104;9,56;1;0;0;0;0;0;0;0;0
1;1311687;8,2;1;0;0;0;0;0;0;0;0
1;1311688;9,3;1;0;0;0;0;0;0;0;0
1;1311689;14,5;1;0;0;0;0;0;0;0;0
1;1311690;17,6;1;0;0;0;0;0;0;0;0
1;1311691;5,9;1;0;0;0;0;0;0;0;0
1;1311692;6,6;1;0;0;0;0;0;0;0;0
1;1311693;6,9;1;0;0;0;0;0;0;0;0
1;1311694;8,3;1;0;0;0;0;0;0;0;0
1;1311699;19,2;1;0;0;0;0;0;0;0;0
1;1311557;11,99;1;0;0;0;0;0;0;0;0
1;1316774;7,39;1;0;0;0;0;0;0;0;0
1;1311696;9,2;1;0;0;0;0;0;0;0;0
1;1311797;12,44;1;0;0;0;0;0;0;0;0
1;1311558;11,99;1;0;0;0;0;0;0;0;0
1;1311599;12,99;1;0;0;0;0;0;0;0;0
1;1312660;269,7;1;0;0;0;0;0;0;0;0
1;1311697;10,4;1;0;0;0;0;0;0;0;0
1;1311600;16,5;1;0;0;0;0;0;0;0;0
1;1311601;15,99;1;0;0;0;0;0;0;0;0
1;1311701;7,1;1;0;0;0;0;0;0;0;0
1;1311602;12,99;1;0;0;0;0;0;0;0;0
1;1311698;15,6;1;0;0;0;0;0;0;0;0
1;1311603;14,99;1;0;0;0;0;0;0;0;0
1;1311604;15,99;1;0;0;0;0;0;0;0;0
1;1311702;7,95;1;0;0;0;0;0;0;0;0
1;1311515;17,9;1;0;0;0;0;0;0;0;0
1;1311605;11,99;1;0;0;0;0;0;0;0;0
1;1311514;17,9;1;0;0;0;0;0;0;0;0
1;1311606;11,99;1;0;0;0;0;0;0;0;0
1;1311607;9,99;1;0;0;0;0;0;0;0;0
1;1311571;279,8;1;0;0;0;0;0;0;0;0
1;1311608;10,99;1;0;0;0;0;0;0;0;0
1;1311572;299,8;1;0;0;0;0;0;0;0;0
1;1311703;18,1;1;0;0;0;0;0;0;0;0
1;1311704;21,3;1;0;0;0;0;0;0;0;0
1;1311705;10,4;1;0;0;0;0;0;0;0;0
1;1311609;10,99;1;0;0;0;0;0;0;0;0
1;1311706;13,3;1;0;0;0;0;0;0;0;0
1;1311707;8,7;1;0;0;0;0;0;0;0;0
1;1312661;10;1;0;0;0;0;0;0;0;0
1;1312753;11,99;1;0;0;0;0;0;0;0;0
1;1311708;10,4;1;0;0;0;0;0;0;0;0
1;1311709;20,3;1;0;0;0;0;0;0;0;0
1;1311710;24,7;1;0;0;0;0;0;0;0;0
1;1311711;10,16;1;0;0;0;0;0;0;0;0
1;1311712;11,9;1;0;0;0;0;0;0;0;0
1;1311610;10,99;1;0;0;0;0;0;0;0;0
1;1311611;8,99;1;0;0;0;0;0;0;0;0
1;1311612;16,99;1;0;0;0;0;0;0;0;0
1;1311613;15,99;1;0;0;0;0;0;0;0;0
1;1315141;14,8;1;0;0;0;0;0;0;0;0
1;1311713;13,2;1;0;0;0;0;0;0;0;0
1;1311798;9,44;1;0;0;0;0;0;0;0;0
1;1311714;15,8;1;0;0;0;0;0;0;0;0
1;1311715;15,8;1;0;0;0;0;0;0;0;0
1;1311799;10,05;1;0;0;0;0;0;0;0;0
1;1311716;19,7;1;0;0;0;0;0;0;0;0
1;1311717;7,1;1;0;0;0;0;0;0;0;0
1;1316775;9,35;1;0;0;0;0;0;0;0;0
1;1311800;11,5;1;0;0;0;0;0;0;0;0
1;1311718;7,95;1;0;0;0;0;0;0;0;0
1;1311719;7,8;1;0;0;0;0;0;0;0;0
1;1311720;8,9;1;0;0;0;0;0;0;0;0
1;1311722;7,8;1;0;0;0;0;0;0;0;0
1;1311723;8,9;1;0;0;0;0;0;0;0;0
1;1311537;349,75;1;0;0;0;0;0;0;0;0
1;1311538;389,7;1;0;0;0;0;0;0;0;0
1;1311724;16,1;1;0;0;0;0;0;0;0;0
1;1311725;19,6;1;0;0;0;0;0;0;0;0
1;1312739;11,8;1;0;0;0;0;0;0;0;0
1;1311726;15,3;1;0;0;0;0;0;0;0;0
1;1311727;17,8;1;0;0;0;0;0;0;0;0
1;1311728;10,6;1;0;0;0;0;0;0;0;0
1;1311729;12,2;1;0;0;0;0;0;0;0;0
1;1311730;8,4;1;0;0;0;0;0;0;0;0
1;1311731;9,5;1;0;0;0;0;0;0;0;0
1;1311732;8,7;1;0;0;0;0;0;0;0;0
1;1311733;9,95;1;0;0;0;0;0;0;0;0
1;1311734;20,7;1;0;0;0;0;0;0;0;0
1;1311735;25;1;0;0;0;0;0;0;0;0
1;1311736;15,8;1;0;0;0;0;0;0;0;0
1;1311737;18,8;1;0;0;0;0;0;0;0;0
1;1311738;10,8;1;0;0;0;0;0;0;0;0
1;1311739;12,6;1;0;0;0;0;0;0;0;0
1;1311740;9,4;1;0;0;0;0;0;0;0;0
1;1311741;10,8;1;0;0;0;0;0;0;0;0
1;1311742;8,9;1;0;0;0;0;0;0;0;0
1;1311878;9,76;1;0;0;0;0;0;0;0;0
1;1311743;10,6;1;0;0;0;0;0;0;0;0
1;1311777;7,5;1;0;0;0;0;0;0;0;0
1;1311744;8,7;1;0;0;0;0;0;0;0;0
1;1311745;10,4;1;0;0;0;0;0;0;0;0
1;1311778;6,8;1;0;0;0;0;0;0;0;0
1;1311746;11,5;1;0;0;0;0;0;0;0;0
1;1312677;9;1;0;0;0;0;0;0;0;0
1;1311747;11,3;1;0;0;0;0;0;0;0;0
1;1311748;8,5;1;0;0;0;0;0;0;0;0
1;1311749;8;1;0;0;0;0;0;0;0;0
1;1311750;9,9;1;0;0;0;0;0;0;0;0
1;1311751;7,2;1;0;0;0;0;0;0;0;0
1;1311752;9,9;1;0;0;0;0;0;0;0;0
1;1311754;11,8;1;0;0;0;0;0;0;0;0
1;1311755;8,5;1;0;0;0;0;0;0;0;0
1;1311756;8,6;1;0;0;0;0;0;0;0;0
1;1311757;11,6;1;0;0;0;0;0;0;0;0
1;1311758;9,5;1;0;0;0;0;0;0;0;0
1;1311759;11,9;1;0;0;0;0;0;0;0;0
1;1311760;9,6;1;0;0;0;0;0;0;0;0
1;1311761;11,8;1;0;0;0;0;0;0;0;0
1;1311762;8,9;1;0;0;0;0;0;0;0;0
1;1311763;11,4;1;0;0;0;0;0;0;0;0
1;1311764;13,4;1;0;0;0;0;0;0;0;0
1;1311765;12,4;1;0;0;0;0;0;0;0;0
1;1311766;14,3;1;0;0;0;0;0;0;0;0
1;1311767;12,4;1;0;0;0;0;0;0;0;0
1;1311768;10,8;1;0;0;0;0;0;0;0;0
1;1311769;11,6;1;0;0;0;0;0;0;0;0
1;1311770;13,4;1;0;0;0;0;0;0;0;0
1;1311771;10,7;1;0;0;0;0;0;0;0;0
1;1312938;100;1;0;0;0;0;0;0;0;0
1;1311772;7,6;1;0;0;0;0;0;0;0;0
1;1311773;8,3;1;0;0;0;0;0;0;0;0
1;1311774;6,2;1;0;0;0;0;0;0;0;0
1;1311775;13,4;1;0;0;0;0;0;0;0;0
1;1311776;9,96;1;0;0;0;0;0;0;0;0
1;1311779;9,5;1;0;0;0;0;0;0;0;0
1;1311820;5,71;1;0;0;0;0;0;0;0;0
1;1311780;10,7;1;0;0;0;0;0;0;0;0
1;1311781;8,5;1;0;0;0;0;0;0;0;0
1;1316776;7,32;1;0;0;0;0;0;0;0;0
1;1311821;8,8;1;0;0;0;0;0;0;0;0
1;1311782;9,63;1;0;0;0;0;0;0;0;0
1;1311783;7,9;1;0;0;0;0;0;0;0;0
1;1311784;11,7;1;0;0;0;0;0;0;0;0
1;1311785;13,77;1;0;0;0;0;0;0;0;0
1;1311786;9,26;1;0;0;0;0;0;0;0;0
1;1311787;9,47;1;0;0;0;0;0;0;0;0
1;1311788;10,23;1;0;0;0;0;0;0;0;0
1;1311789;11,2;1;0;0;0;0;0;0;0;0
1;1311547;16,99;1;0;0;0;0;0;0;0;0
1;1311790;13,59;1;0;0;0;0;0;0;0;0
1;1311791;11,11;1;0;0;0;0;0;0;0;0
1;1311792;10,59;1;0;0;0;0;0;0;0;0
1;1311793;11,45;1;0;0;0;0;0;0;0;0
1;1311794;10,87;1;0;0;0;0;0;0;0;0
1;1311796;13,34;1;0;0;0;0;0;0;0;0
1;1311801;8,28;1;0;0;0;0;0;0;0;0
1;1311802;11,85;1;0;0;0;0;0;0;0;0
1;1311803;7,98;1;0;0;0;0;0;0;0;0
1;1311804;6,65;1;0;0;0;0;0;0;0;0
1;1311805;5,8;1;0;0;0;0;0;0;0;0
1;1311806;6,54;1;0;0;0;0;0;0;0;0
1;1311807;14,57;1;0;0;0;0;0;0;0;0
